sim_time, AUV_mk4?world_pose/position/y
55.767, 9.65664
55.768, 9.65673
55.769, 9.65682
55.77, 9.65691
55.771, 9.65699
55.772, 9.65708
55.773, 9.65717
55.774, 9.65726
55.775, 9.65735
55.776, 9.65744
55.777, 9.65753
55.778, 9.65762
55.779, 9.6577
55.78, 9.65779
55.781, 9.65788
55.782, 9.65797
55.783, 9.65806
55.784, 9.65815
55.785, 9.65824
55.786, 9.65833
55.787, 9.65842
55.788, 9.65851
55.789, 9.6586
55.79, 9.65869
55.791, 9.65878
55.792, 9.65888
55.793, 9.65897
55.794, 9.65906
55.795, 9.65916
55.796, 9.65925
55.797, 9.65934
55.798, 9.65943
55.799, 9.65952
55.8, 9.65962
55.801, 9.65971
55.802, 9.6598
55.803, 9.65989
55.804, 9.65998
55.805, 9.66008
55.806, 9.66017
55.807, 9.66026
55.808, 9.66035
55.809, 9.66045
55.81, 9.66054
55.811, 9.66063
55.812, 9.66072
55.813, 9.66082
55.814, 9.66091
55.815, 9.661
55.816, 9.6611
55.817, 9.66119
55.818, 9.66128
55.819, 9.66138
55.82, 9.66147
55.821, 9.66157
55.822, 9.66166
55.823, 9.66175
55.824, 9.66185
55.825, 9.66194
55.826, 9.66204
55.827, 9.66213
55.828, 9.66223
55.829, 9.66232
55.83, 9.66242
55.831, 9.66251
55.832, 9.66261
55.833, 9.6627
55.834, 9.6628
55.835, 9.66289
55.836, 9.66299
55.837, 9.66308
55.838, 9.66318
55.839, 9.66327
55.84, 9.66337
55.841, 9.66347
55.842, 9.66356
55.843, 9.66366
55.844, 9.66376
55.845, 9.66385
55.846, 9.66395
55.847, 9.66405
55.848, 9.66414
55.849, 9.66424
55.85, 9.66434
55.851, 9.66443
55.852, 9.66453
55.853, 9.66463
55.854, 9.66473
55.855, 9.66482
55.856, 9.66492
55.857, 9.66502
55.858, 9.66512
55.859, 9.66522
55.86, 9.66531
55.861, 9.66541
55.862, 9.66551
55.863, 9.66561
55.864, 9.66571
55.865, 9.66581
55.866, 9.6659
55.867, 9.666
55.868, 9.6661
55.869, 9.6662
55.87, 9.6663
55.871, 9.6664
55.872, 9.6665
55.873, 9.6666
55.874, 9.6667
55.875, 9.6668
55.876, 9.6669
55.877, 9.667
55.878, 9.6671
55.879, 9.6672
55.88, 9.6673
55.881, 9.6674
55.882, 9.6675
55.883, 9.6676
55.884, 9.6677
55.885, 9.6678
55.886, 9.66791
55.887, 9.66801
55.888, 9.66811
55.889, 9.66821
55.89, 9.66831
55.891, 9.66841
55.892, 9.66851
55.893, 9.66861
55.894, 9.66872
55.895, 9.66882
55.896, 9.66892
55.897, 9.66902
55.898, 9.66912
55.899, 9.66922
55.9, 9.66932
55.901, 9.66942
55.902, 9.66952
55.903, 9.66962
55.904, 9.66972
55.905, 9.66982
55.906, 9.66992
55.907, 9.67002
55.908, 9.67012
55.909, 9.67022
55.91, 9.67032
55.911, 9.67042
55.912, 9.67051
55.913, 9.67061
55.914, 9.67071
55.915, 9.67081
55.916, 9.67091
55.917, 9.67101
55.918, 9.6711
55.919, 9.6712
55.92, 9.6713
55.921, 9.6714
55.922, 9.6715
55.923, 9.67159
55.924, 9.67169
55.925, 9.67179
55.926, 9.67188
55.927, 9.67198
55.928, 9.67208
55.929, 9.67217
55.93, 9.67227
55.931, 9.67237
55.932, 9.67246
55.933, 9.67256
55.934, 9.67266
55.935, 9.67275
55.936, 9.67285
55.937, 9.67294
55.938, 9.67304
55.939, 9.67313
55.94, 9.67323
55.941, 9.67333
55.942, 9.67342
55.943, 9.67352
55.944, 9.67361
55.945, 9.67371
55.946, 9.6738
55.947, 9.67389
55.948, 9.67399
55.949, 9.67408
55.95, 9.67418
55.951, 9.67427
55.952, 9.67437
55.953, 9.67446
55.954, 9.67455
55.955, 9.67465
55.956, 9.67474
55.957, 9.67483
55.958, 9.67493
55.959, 9.67502
55.96, 9.67511
55.961, 9.67521
55.962, 9.6753
55.963, 9.67539
55.964, 9.67548
55.965, 9.67558
55.966, 9.67567
55.967, 9.67576
55.968, 9.67585
55.969, 9.67594
55.97, 9.67604
55.971, 9.67613
55.972, 9.67622
55.973, 9.67631
55.974, 9.6764
55.975, 9.67649
55.976, 9.67658
55.977, 9.67667
55.978, 9.67677
55.979, 9.67686
55.98, 9.67695
55.981, 9.67704
55.982, 9.67713
55.983, 9.67722
55.984, 9.67731
55.985, 9.6774
55.986, 9.67749
55.987, 9.67758
55.988, 9.67767
55.989, 9.67776
55.99, 9.67785
55.991, 9.67793
55.992, 9.67802
55.993, 9.67811
55.994, 9.6782
55.995, 9.67829
55.996, 9.67838
55.997, 9.67847
55.998, 9.67856
55.999, 9.67865
56, 9.67873
56.001, 9.67882
56.002, 9.67891
56.003, 9.679
56.004, 9.67909
56.005, 9.67918
56.006, 9.67926
56.007, 9.67935
56.008, 9.67944
56.009, 9.67953
56.01, 9.67962
56.011, 9.6797
56.012, 9.67979
56.013, 9.67988
56.014, 9.67997
56.015, 9.68006
56.016, 9.68014
56.017, 9.68023
56.018, 9.68032
56.019, 9.68041
56.02, 9.68049
56.021, 9.68058
56.022, 9.68067
56.023, 9.68075
56.024, 9.68084
56.025, 9.68093
56.026, 9.68101
56.027, 9.6811
56.028, 9.68119
56.029, 9.68127
56.03, 9.68136
56.031, 9.68145
56.032, 9.68153
56.033, 9.68162
56.034, 9.68171
56.035, 9.68179
56.036, 9.68188
56.037, 9.68197
56.038, 9.68205
56.039, 9.68214
56.04, 9.68222
56.041, 9.68231
56.042, 9.68239
56.043, 9.68248
56.044, 9.68257
56.045, 9.68265
56.046, 9.68274
56.047, 9.68282
56.048, 9.68291
56.049, 9.68299
56.05, 9.68308
56.051, 9.68316
56.052, 9.68325
56.053, 9.68333
56.054, 9.68342
56.055, 9.6835
56.056, 9.68359
56.057, 9.68367
56.058, 9.68376
56.059, 9.68384
56.06, 9.68393
56.061, 9.68401
56.062, 9.68409
56.063, 9.68418
56.064, 9.68426
56.065, 9.68435
56.066, 9.68443
56.067, 9.68452
56.068, 9.6846
56.069, 9.68468
56.07, 9.68477
56.071, 9.68485
56.072, 9.68493
56.073, 9.68502
56.074, 9.6851
56.075, 9.68518
56.076, 9.68527
56.077, 9.68535
56.078, 9.68543
56.079, 9.68552
56.08, 9.6856
56.081, 9.68568
56.082, 9.68577
56.083, 9.68585
56.084, 9.68593
56.085, 9.68602
56.086, 9.6861
56.087, 9.68618
56.088, 9.68626
56.089, 9.68635
56.09, 9.68643
56.091, 9.68651
56.092, 9.68659
56.093, 9.68667
56.094, 9.68676
56.095, 9.68684
56.096, 9.68692
56.097, 9.687
56.098, 9.68708
56.099, 9.68717
56.1, 9.68725
56.101, 9.68733
56.102, 9.68741
56.103, 9.68749
56.104, 9.68758
56.105, 9.68766
56.106, 9.68774
56.107, 9.68782
56.108, 9.6879
56.109, 9.68798
56.11, 9.68806
56.111, 9.68815
56.112, 9.68823
56.113, 9.68831
56.114, 9.68839
56.115, 9.68847
56.116, 9.68855
56.117, 9.68863
56.118, 9.68871
56.119, 9.68879
56.12, 9.68888
56.121, 9.68896
56.122, 9.68904
56.123, 9.68912
56.124, 9.6892
56.125, 9.68928
56.126, 9.68936
56.127, 9.68944
56.128, 9.68952
56.129, 9.6896
56.13, 9.68968
56.131, 9.68976
56.132, 9.68984
56.133, 9.68992
56.134, 9.69
56.135, 9.69008
56.136, 9.69016
56.137, 9.69024
56.138, 9.69032
56.139, 9.6904
56.14, 9.69048
56.141, 9.69056
56.142, 9.69064
56.143, 9.69072
56.144, 9.6908
56.145, 9.69088
56.146, 9.69096
56.147, 9.69104
56.148, 9.69112
56.149, 9.6912
56.15, 9.69128
56.151, 9.69136
56.152, 9.69143
56.153, 9.69151
56.154, 9.69159
56.155, 9.69167
56.156, 9.69175
56.157, 9.69183
56.158, 9.69191
56.159, 9.69199
56.16, 9.69207
56.161, 9.69214
56.162, 9.69222
56.163, 9.6923
56.164, 9.69238
56.165, 9.69246
56.166, 9.69254
56.167, 9.69261
56.168, 9.69269
56.169, 9.69277
56.17, 9.69285
56.171, 9.69293
56.172, 9.69301
56.173, 9.69308
56.174, 9.69316
56.175, 9.69324
56.176, 9.69332
56.177, 9.6934
56.178, 9.69347
56.179, 9.69355
56.18, 9.69363
56.181, 9.69371
56.182, 9.69378
56.183, 9.69386
56.184, 9.69394
56.185, 9.69402
56.186, 9.69409
56.187, 9.69417
56.188, 9.69425
56.189, 9.69432
56.19, 9.6944
56.191, 9.69448
56.192, 9.69455
56.193, 9.69463
56.194, 9.6947
56.195, 9.69478
56.196, 9.69486
56.197, 9.69494
56.198, 9.69501
56.199, 9.69509
56.2, 9.69517
56.201, 9.69525
56.202, 9.69533
56.203, 9.69541
56.204, 9.69549
56.205, 9.69557
56.206, 9.69565
56.207, 9.69573
56.208, 9.69581
56.209, 9.69589
56.21, 9.69597
56.211, 9.69605
56.212, 9.69613
56.213, 9.69621
56.214, 9.69629
56.215, 9.69637
56.216, 9.69645
56.217, 9.69653
56.218, 9.69661
56.219, 9.69669
56.22, 9.69678
56.221, 9.69686
56.222, 9.69694
56.223, 9.69702
56.224, 9.6971
56.225, 9.69718
56.226, 9.69727
56.227, 9.69735
56.228, 9.69743
56.229, 9.69751
56.23, 9.6976
56.231, 9.69768
56.232, 9.69776
56.233, 9.69785
56.234, 9.69793
56.235, 9.69801
56.236, 9.6981
56.237, 9.69818
56.238, 9.69826
56.239, 9.69835
56.24, 9.69843
56.241, 9.69851
56.242, 9.6986
56.243, 9.69868
56.244, 9.69877
56.245, 9.69885
56.246, 9.69894
56.247, 9.69902
56.248, 9.69911
56.249, 9.69919
56.25, 9.69928
56.251, 9.69936
56.252, 9.69945
56.253, 9.69953
56.254, 9.69962
56.255, 9.6997
56.256, 9.69979
56.257, 9.69988
56.258, 9.69996
56.259, 9.70005
56.26, 9.70014
56.261, 9.70022
56.262, 9.70031
56.263, 9.7004
56.264, 9.70048
56.265, 9.70057
56.266, 9.70066
56.267, 9.70074
56.268, 9.70083
56.269, 9.70092
56.27, 9.70101
56.271, 9.7011
56.272, 9.70118
56.273, 9.70127
56.274, 9.70136
56.275, 9.70145
56.276, 9.70154
56.277, 9.70163
56.278, 9.70171
56.279, 9.7018
56.28, 9.70189
56.281, 9.70198
56.282, 9.70207
56.283, 9.70216
56.284, 9.70225
56.285, 9.70234
56.286, 9.70243
56.287, 9.70252
56.288, 9.70261
56.289, 9.7027
56.29, 9.70279
56.291, 9.70289
56.292, 9.70298
56.293, 9.70307
56.294, 9.70316
56.295, 9.70325
56.296, 9.70334
56.297, 9.70343
56.298, 9.70353
56.299, 9.70362
56.3, 9.70371
56.301, 9.7038
56.302, 9.70389
56.303, 9.70398
56.304, 9.70407
56.305, 9.70416
56.306, 9.70426
56.307, 9.70435
56.308, 9.70444
56.309, 9.70453
56.31, 9.70462
56.311, 9.70472
56.312, 9.70481
56.313, 9.7049
56.314, 9.70499
56.315, 9.70509
56.316, 9.70518
56.317, 9.70527
56.318, 9.70537
56.319, 9.70546
56.32, 9.70555
56.321, 9.70565
56.322, 9.70574
56.323, 9.70583
56.324, 9.70593
56.325, 9.70602
56.326, 9.70611
56.327, 9.70621
56.328, 9.7063
56.329, 9.7064
56.33, 9.70649
56.331, 9.70659
56.332, 9.70668
56.333, 9.70677
56.334, 9.70687
56.335, 9.70696
56.336, 9.70706
56.337, 9.70715
56.338, 9.70725
56.339, 9.70734
56.34, 9.70744
56.341, 9.70754
56.342, 9.70763
56.343, 9.70773
56.344, 9.70782
56.345, 9.70792
56.346, 9.70801
56.347, 9.70811
56.348, 9.70821
56.349, 9.7083
56.35, 9.7084
56.351, 9.7085
56.352, 9.70859
56.353, 9.70869
56.354, 9.70879
56.355, 9.70888
56.356, 9.70898
56.357, 9.70908
56.358, 9.70918
56.359, 9.70927
56.36, 9.70937
56.361, 9.70947
56.362, 9.70957
56.363, 9.70966
56.364, 9.70976
56.365, 9.70986
56.366, 9.70996
56.367, 9.71006
56.368, 9.71015
56.369, 9.71025
56.37, 9.71035
56.371, 9.71045
56.372, 9.71055
56.373, 9.71065
56.374, 9.71075
56.375, 9.71085
56.376, 9.71094
56.377, 9.71104
56.378, 9.71114
56.379, 9.71124
56.38, 9.71134
56.381, 9.71144
56.382, 9.71154
56.383, 9.71164
56.384, 9.71174
56.385, 9.71184
56.386, 9.71194
56.387, 9.71204
56.388, 9.71214
56.389, 9.71224
56.39, 9.71234
56.391, 9.71245
56.392, 9.71255
56.393, 9.71265
56.394, 9.71275
56.395, 9.71285
56.396, 9.71294
56.397, 9.71304
56.398, 9.71314
56.399, 9.71324
56.4, 9.71334
56.401, 9.71344
56.402, 9.71354
56.403, 9.71364
56.404, 9.71374
56.405, 9.71383
56.406, 9.71393
56.407, 9.71403
56.408, 9.71413
56.409, 9.71423
56.41, 9.71432
56.411, 9.71442
56.412, 9.71452
56.413, 9.71462
56.414, 9.71471
56.415, 9.71481
56.416, 9.71491
56.417, 9.71501
56.418, 9.7151
56.419, 9.7152
56.42, 9.7153
56.421, 9.71539
56.422, 9.71549
56.423, 9.71558
56.424, 9.71568
56.425, 9.71578
56.426, 9.71587
56.427, 9.71597
56.428, 9.71606
56.429, 9.71616
56.43, 9.71625
56.431, 9.71635
56.432, 9.71644
56.433, 9.71654
56.434, 9.71663
56.435, 9.71673
56.436, 9.71682
56.437, 9.71692
56.438, 9.71701
56.439, 9.71711
56.44, 9.7172
56.441, 9.71729
56.442, 9.71739
56.443, 9.71748
56.444, 9.71758
56.445, 9.71767
56.446, 9.71776
56.447, 9.71786
56.448, 9.71795
56.449, 9.71804
56.45, 9.71813
56.451, 9.71823
56.452, 9.71832
56.453, 9.71841
56.454, 9.71851
56.455, 9.7186
56.456, 9.71869
56.457, 9.71878
56.458, 9.71887
56.459, 9.71897
56.46, 9.71906
56.461, 9.71915
56.462, 9.71924
56.463, 9.71933
56.464, 9.71942
56.465, 9.71951
56.466, 9.7196
56.467, 9.7197
56.468, 9.71979
56.469, 9.71988
56.47, 9.71997
56.471, 9.72006
56.472, 9.72015
56.473, 9.72024
56.474, 9.72033
56.475, 9.72042
56.476, 9.72051
56.477, 9.7206
56.478, 9.72069
56.479, 9.72078
56.48, 9.72087
56.481, 9.72095
56.482, 9.72104
56.483, 9.72113
56.484, 9.72122
56.485, 9.72131
56.486, 9.7214
56.487, 9.72149
56.488, 9.72158
56.489, 9.72166
56.49, 9.72175
56.491, 9.72184
56.492, 9.72193
56.493, 9.72202
56.494, 9.7221
56.495, 9.72219
56.496, 9.72228
56.497, 9.72237
56.498, 9.72245
56.499, 9.72254
56.5, 9.72263
56.501, 9.72272
56.502, 9.7228
56.503, 9.72289
56.504, 9.72298
56.505, 9.72306
56.506, 9.72315
56.507, 9.72324
56.508, 9.72333
56.509, 9.72341
56.51, 9.7235
56.511, 9.72359
56.512, 9.72367
56.513, 9.72376
56.514, 9.72385
56.515, 9.72393
56.516, 9.72402
56.517, 9.7241
56.518, 9.72419
56.519, 9.72428
56.52, 9.72436
56.521, 9.72445
56.522, 9.72453
56.523, 9.72462
56.524, 9.72471
56.525, 9.72479
56.526, 9.72488
56.527, 9.72496
56.528, 9.72505
56.529, 9.72513
56.53, 9.72522
56.531, 9.7253
56.532, 9.72539
56.533, 9.72547
56.534, 9.72556
56.535, 9.72564
56.536, 9.72573
56.537, 9.72581
56.538, 9.7259
56.539, 9.72598
56.54, 9.72607
56.541, 9.72615
56.542, 9.72624
56.543, 9.72632
56.544, 9.72641
56.545, 9.72649
56.546, 9.72657
56.547, 9.72666
56.548, 9.72674
56.549, 9.72683
56.55, 9.72691
56.551, 9.72699
56.552, 9.72708
56.553, 9.72716
56.554, 9.72724
56.555, 9.72733
56.556, 9.72741
56.557, 9.72749
56.558, 9.72758
56.559, 9.72766
56.56, 9.72774
56.561, 9.72783
56.562, 9.72791
56.563, 9.72799
56.564, 9.72808
56.565, 9.72816
56.566, 9.72824
56.567, 9.72832
56.568, 9.72841
56.569, 9.72849
56.57, 9.72857
56.571, 9.72865
56.572, 9.72874
56.573, 9.72882
56.574, 9.7289
56.575, 9.72898
56.576, 9.72906
56.577, 9.72915
56.578, 9.72923
56.579, 9.72931
56.58, 9.72939
56.581, 9.72947
56.582, 9.72956
56.583, 9.72964
56.584, 9.72972
56.585, 9.7298
56.586, 9.72988
56.587, 9.72996
56.588, 9.73004
56.589, 9.73012
56.59, 9.73021
56.591, 9.73029
56.592, 9.73037
56.593, 9.73045
56.594, 9.73053
56.595, 9.73061
56.596, 9.73069
56.597, 9.73077
56.598, 9.73085
56.599, 9.73093
56.6, 9.73101
56.601, 9.73109
56.602, 9.73117
56.603, 9.73125
56.604, 9.73133
56.605, 9.73141
56.606, 9.73149
56.607, 9.73157
56.608, 9.73165
56.609, 9.73173
56.61, 9.73181
56.611, 9.73189
56.612, 9.73197
56.613, 9.73205
56.614, 9.73213
56.615, 9.73221
56.616, 9.73229
56.617, 9.73237
56.618, 9.73245
56.619, 9.73253
56.62, 9.73261
56.621, 9.73269
56.622, 9.73277
56.623, 9.73285
56.624, 9.73293
56.625, 9.73301
56.626, 9.73309
56.627, 9.73316
56.628, 9.73324
56.629, 9.73332
56.63, 9.7334
56.631, 9.73348
56.632, 9.73356
56.633, 9.73364
56.634, 9.73372
56.635, 9.7338
56.636, 9.73387
56.637, 9.73395
56.638, 9.73403
56.639, 9.73411
56.64, 9.73419
56.641, 9.73427
56.642, 9.73434
56.643, 9.73442
56.644, 9.7345
56.645, 9.73458
56.646, 9.73466
56.647, 9.73473
56.648, 9.73481
56.649, 9.73489
56.65, 9.73497
56.651, 9.73505
56.652, 9.73512
56.653, 9.7352
56.654, 9.73528
56.655, 9.73536
56.656, 9.73543
56.657, 9.73551
56.658, 9.73559
56.659, 9.73567
56.66, 9.73574
56.661, 9.73582
56.662, 9.7359
56.663, 9.73597
56.664, 9.73605
56.665, 9.73613
56.666, 9.73621
56.667, 9.73628
56.668, 9.73636
56.669, 9.73644
56.67, 9.73651
56.671, 9.73659
56.672, 9.73667
56.673, 9.73674
56.674, 9.73682
56.675, 9.7369
56.676, 9.73697
56.677, 9.73705
56.678, 9.73712
56.679, 9.7372
56.68, 9.73728
56.681, 9.73735
56.682, 9.73743
56.683, 9.7375
56.684, 9.73758
56.685, 9.73766
56.686, 9.73773
56.687, 9.73781
56.688, 9.73788
56.689, 9.73796
56.69, 9.73803
56.691, 9.73811
56.692, 9.73818
56.693, 9.73826
56.694, 9.73833
56.695, 9.73841
56.696, 9.73848
56.697, 9.73856
56.698, 9.73864
56.699, 9.73871
56.7, 9.73879
56.701, 9.73887
56.702, 9.73895
56.703, 9.73902
56.704, 9.7391
56.705, 9.73918
56.706, 9.73926
56.707, 9.73934
56.708, 9.73942
56.709, 9.73949
56.71, 9.73957
56.711, 9.73965
56.712, 9.73973
56.713, 9.73981
56.714, 9.73989
56.715, 9.73997
56.716, 9.74005
56.717, 9.74013
56.718, 9.74021
56.719, 9.74029
56.72, 9.74037
56.721, 9.74045
56.722, 9.74053
56.723, 9.74061
56.724, 9.74069
56.725, 9.74077
56.726, 9.74085
56.727, 9.74094
56.728, 9.74102
56.729, 9.7411
56.73, 9.74118
56.731, 9.74126
56.732, 9.74134
56.733, 9.74143
56.734, 9.74151
56.735, 9.74159
56.736, 9.74167
56.737, 9.74176
56.738, 9.74184
56.739, 9.74192
56.74, 9.74201
56.741, 9.74209
56.742, 9.74217
56.743, 9.74226
56.744, 9.74234
56.745, 9.74242
56.746, 9.74251
56.747, 9.74259
56.748, 9.74267
56.749, 9.74276
56.75, 9.74284
56.751, 9.74293
56.752, 9.74301
56.753, 9.7431
56.754, 9.74318
56.755, 9.74327
56.756, 9.74335
56.757, 9.74344
56.758, 9.74352
56.759, 9.74361
56.76, 9.7437
56.761, 9.74378
56.762, 9.74387
56.763, 9.74395
56.764, 9.74404
56.765, 9.74413
56.766, 9.74421
56.767, 9.7443
56.768, 9.74439
56.769, 9.74447
56.77, 9.74456
56.771, 9.74465
56.772, 9.74474
56.773, 9.74482
56.774, 9.74491
56.775, 9.745
56.776, 9.74509
56.777, 9.74518
56.778, 9.74526
56.779, 9.74535
56.78, 9.74544
56.781, 9.74553
56.782, 9.74562
56.783, 9.74571
56.784, 9.7458
56.785, 9.74589
56.786, 9.74598
56.787, 9.74607
56.788, 9.74616
56.789, 9.74625
56.79, 9.74634
56.791, 9.74643
56.792, 9.74652
56.793, 9.74662
56.794, 9.74671
56.795, 9.7468
56.796, 9.74689
56.797, 9.74698
56.798, 9.74707
56.799, 9.74716
56.8, 9.74725
56.801, 9.74734
56.802, 9.74743
56.803, 9.74752
56.804, 9.74761
56.805, 9.7477
56.806, 9.74779
56.807, 9.74789
56.808, 9.74798
56.809, 9.74807
56.81, 9.74816
56.811, 9.74825
56.812, 9.74834
56.813, 9.74844
56.814, 9.74853
56.815, 9.74862
56.816, 9.74871
56.817, 9.74881
56.818, 9.7489
56.819, 9.74899
56.82, 9.74908
56.821, 9.74918
56.822, 9.74927
56.823, 9.74936
56.824, 9.74946
56.825, 9.74955
56.826, 9.74964
56.827, 9.74974
56.828, 9.74983
56.829, 9.74992
56.83, 9.75002
56.831, 9.75011
56.832, 9.7502
56.833, 9.7503
56.834, 9.75039
56.835, 9.75049
56.836, 9.75058
56.837, 9.75068
56.838, 9.75077
56.839, 9.75086
56.84, 9.75096
56.841, 9.75105
56.842, 9.75115
56.843, 9.75124
56.844, 9.75134
56.845, 9.75143
56.846, 9.75153
56.847, 9.75163
56.848, 9.75172
56.849, 9.75182
56.85, 9.75191
56.851, 9.75201
56.852, 9.7521
56.853, 9.7522
56.854, 9.7523
56.855, 9.75239
56.856, 9.75249
56.857, 9.75259
56.858, 9.75268
56.859, 9.75278
56.86, 9.75288
56.861, 9.75297
56.862, 9.75307
56.863, 9.75317
56.864, 9.75326
56.865, 9.75336
56.866, 9.75346
56.867, 9.75356
56.868, 9.75365
56.869, 9.75375
56.87, 9.75385
56.871, 9.75395
56.872, 9.75405
56.873, 9.75414
56.874, 9.75424
56.875, 9.75434
56.876, 9.75444
56.877, 9.75454
56.878, 9.75464
56.879, 9.75473
56.88, 9.75483
56.881, 9.75493
56.882, 9.75503
56.883, 9.75513
56.884, 9.75523
56.885, 9.75533
56.886, 9.75543
56.887, 9.75553
56.888, 9.75563
56.889, 9.75573
56.89, 9.75583
56.891, 9.75593
56.892, 9.75602
56.893, 9.75612
56.894, 9.75622
56.895, 9.75632
56.896, 9.75642
56.897, 9.75652
56.898, 9.75661
56.899, 9.75671
56.9, 9.75681
56.901, 9.75691
56.902, 9.75701
56.903, 9.7571
56.904, 9.7572
56.905, 9.7573
56.906, 9.75739
56.907, 9.75749
56.908, 9.75759
56.909, 9.75768
56.91, 9.75778
56.911, 9.75788
56.912, 9.75797
56.913, 9.75807
56.914, 9.75817
56.915, 9.75826
56.916, 9.75836
56.917, 9.75845
56.918, 9.75855
56.919, 9.75865
56.92, 9.75874
56.921, 9.75884
56.922, 9.75893
56.923, 9.75903
56.924, 9.75912
56.925, 9.75922
56.926, 9.75931
56.927, 9.75941
56.928, 9.7595
56.929, 9.75959
56.93, 9.75969
56.931, 9.75978
56.932, 9.75988
56.933, 9.75997
56.934, 9.76006
56.935, 9.76016
56.936, 9.76025
56.937, 9.76034
56.938, 9.76044
56.939, 9.76053
56.94, 9.76062
56.941, 9.76072
56.942, 9.76081
56.943, 9.7609
56.944, 9.761
56.945, 9.76109
56.946, 9.76118
56.947, 9.76127
56.948, 9.76136
56.949, 9.76146
56.95, 9.76155
56.951, 9.76164
56.952, 9.76173
56.953, 9.76182
56.954, 9.76191
56.955, 9.76201
56.956, 9.7621
56.957, 9.76219
56.958, 9.76228
56.959, 9.76237
56.96, 9.76246
56.961, 9.76255
56.962, 9.76264
56.963, 9.76273
56.964, 9.76282
56.965, 9.76291
56.966, 9.763
56.967, 9.76309
56.968, 9.76318
56.969, 9.76327
56.97, 9.76336
56.971, 9.76345
56.972, 9.76354
56.973, 9.76363
56.974, 9.76372
56.975, 9.76381
56.976, 9.7639
56.977, 9.76399
56.978, 9.76407
56.979, 9.76416
56.98, 9.76425
56.981, 9.76434
56.982, 9.76443
56.983, 9.76452
56.984, 9.7646
56.985, 9.76469
56.986, 9.76478
56.987, 9.76487
56.988, 9.76495
56.989, 9.76504
56.99, 9.76513
56.991, 9.76522
56.992, 9.7653
56.993, 9.76539
56.994, 9.76548
56.995, 9.76556
56.996, 9.76565
56.997, 9.76574
56.998, 9.76583
56.999, 9.76591
57, 9.766
57.001, 9.76609
57.002, 9.76617
57.003, 9.76626
57.004, 9.76634
57.005, 9.76643
57.006, 9.76652
57.007, 9.7666
57.008, 9.76669
57.009, 9.76677
57.01, 9.76686
57.011, 9.76695
57.012, 9.76703
57.013, 9.76712
57.014, 9.7672
57.015, 9.76729
57.016, 9.76737
57.017, 9.76746
57.018, 9.76754
57.019, 9.76763
57.02, 9.76772
57.021, 9.7678
57.022, 9.76789
57.023, 9.76797
57.024, 9.76805
57.025, 9.76814
57.026, 9.76822
57.027, 9.76831
57.028, 9.76839
57.029, 9.76848
57.03, 9.76856
57.031, 9.76865
57.032, 9.76873
57.033, 9.76881
57.034, 9.7689
57.035, 9.76898
57.036, 9.76907
57.037, 9.76915
57.038, 9.76923
57.039, 9.76932
57.04, 9.7694
57.041, 9.76948
57.042, 9.76957
57.043, 9.76965
57.044, 9.76973
57.045, 9.76982
57.046, 9.7699
57.047, 9.76998
57.048, 9.77007
57.049, 9.77015
57.05, 9.77023
57.051, 9.77032
57.052, 9.7704
57.053, 9.77048
57.054, 9.77056
57.055, 9.77065
57.056, 9.77073
57.057, 9.77081
57.058, 9.77089
57.059, 9.77097
57.06, 9.77106
57.061, 9.77114
57.062, 9.77122
57.063, 9.7713
57.064, 9.77138
57.065, 9.77147
57.066, 9.77155
57.067, 9.77163
57.068, 9.77171
57.069, 9.77179
57.07, 9.77187
57.071, 9.77195
57.072, 9.77204
57.073, 9.77212
57.074, 9.7722
57.075, 9.77228
57.076, 9.77236
57.077, 9.77244
57.078, 9.77252
57.079, 9.7726
57.08, 9.77268
57.081, 9.77276
57.082, 9.77284
57.083, 9.77292
57.084, 9.773
57.085, 9.77308
57.086, 9.77316
57.087, 9.77324
57.088, 9.77332
57.089, 9.7734
57.09, 9.77348
57.091, 9.77356
57.092, 9.77364
57.093, 9.77372
57.094, 9.7738
57.095, 9.77388
57.096, 9.77396
57.097, 9.77404
57.098, 9.77412
57.099, 9.7742
57.1, 9.77428
57.101, 9.77436
57.102, 9.77444
57.103, 9.77452
57.104, 9.7746
57.105, 9.77467
57.106, 9.77475
57.107, 9.77483
57.108, 9.77491
57.109, 9.77499
57.11, 9.77507
57.111, 9.77515
57.112, 9.77523
57.113, 9.77531
57.114, 9.77538
57.115, 9.77546
57.116, 9.77554
57.117, 9.77562
57.118, 9.7757
57.119, 9.77578
57.12, 9.77585
57.121, 9.77593
57.122, 9.77601
57.123, 9.77609
57.124, 9.77617
57.125, 9.77625
57.126, 9.77632
57.127, 9.7764
57.128, 9.77648
57.129, 9.77656
57.13, 9.77663
57.131, 9.77671
57.132, 9.77679
57.133, 9.77687
57.134, 9.77695
57.135, 9.77702
57.136, 9.7771
57.137, 9.77718
57.138, 9.77725
57.139, 9.77733
57.14, 9.77741
57.141, 9.77749
57.142, 9.77756
57.143, 9.77764
57.144, 9.77772
57.145, 9.77779
57.146, 9.77787
57.147, 9.77795
57.148, 9.77802
57.149, 9.7781
57.15, 9.77818
57.151, 9.77825
57.152, 9.77833
57.153, 9.77841
57.154, 9.77848
57.155, 9.77856
57.156, 9.77864
57.157, 9.77871
57.158, 9.77879
57.159, 9.77887
57.16, 9.77894
57.161, 9.77902
57.162, 9.77909
57.163, 9.77917
57.164, 9.77925
57.165, 9.77932
