sim_time, AUV_mk4?world_pose/position/z
58.337, -0.00290649
58.338, -0.0029066
58.339, -0.0029067
58.34, -0.00290681
58.341, -0.00290692
58.342, -0.00290702
58.343, -0.00290713
58.344, -0.00290723
58.345, -0.00290733
58.346, -0.00290744
58.347, -0.00290754
58.348, -0.00290763
58.349, -0.00290773
58.35, -0.00290783
58.351, -0.00290793
58.352, -0.00290802
58.353, -0.00290811
58.354, -0.00290821
58.355, -0.0029083
58.356, -0.00290839
58.357, -0.00290848
58.358, -0.00290857
58.359, -0.00290865
58.36, -0.00290874
58.361, -0.00290882
58.362, -0.00290891
58.363, -0.00290899
58.364, -0.00290907
58.365, -0.00290915
58.366, -0.00290923
58.367, -0.00290931
58.368, -0.00290939
58.369, -0.00290946
58.37, -0.00290954
58.371, -0.00290961
58.372, -0.00290969
58.373, -0.00290976
58.374, -0.00290983
58.375, -0.0029099
58.376, -0.00290997
58.377, -0.00291004
58.378, -0.0029101
58.379, -0.00291017
58.38, -0.00291023
58.381, -0.0029103
58.382, -0.00291036
58.383, -0.00291042
58.384, -0.00291048
58.385, -0.00291054
58.386, -0.0029106
58.387, -0.00291066
58.388, -0.00291072
58.389, -0.00291079
58.39, -0.00291085
58.391, -0.00291091
58.392, -0.00291097
58.393, -0.00291104
58.394, -0.0029111
58.395, -0.00291116
58.396, -0.00291122
58.397, -0.00291129
58.398, -0.00291135
58.399, -0.00291142
58.4, -0.00291148
58.401, -0.00291154
58.402, -0.00291161
58.403, -0.00291167
58.404, -0.00291174
58.405, -0.0029118
58.406, -0.00291187
58.407, -0.00291193
58.408, -0.002912
58.409, -0.00291207
58.41, -0.00291213
58.411, -0.0029122
58.412, -0.00291226
58.413, -0.00291233
58.414, -0.0029124
58.415, -0.00291246
58.416, -0.00291253
58.417, -0.0029126
58.418, -0.00291267
58.419, -0.00291273
58.42, -0.0029128
58.421, -0.00291287
58.422, -0.00291294
58.423, -0.00291301
58.424, -0.00291307
58.425, -0.00291314
58.426, -0.00291321
58.427, -0.00291328
58.428, -0.00291335
58.429, -0.00291342
58.43, -0.00291349
58.431, -0.00291356
58.432, -0.00291363
58.433, -0.0029137
58.434, -0.00291377
58.435, -0.00291384
58.436, -0.00291391
58.437, -0.00291398
58.438, -0.00291405
58.439, -0.00291412
58.44, -0.0029142
58.441, -0.00291427
58.442, -0.00291434
58.443, -0.00291441
58.444, -0.00291448
58.445, -0.00291456
58.446, -0.00291463
58.447, -0.0029147
58.448, -0.00291477
58.449, -0.00291485
58.45, -0.00291492
58.451, -0.00291499
58.452, -0.00291507
58.453, -0.00291514
58.454, -0.00291522
58.455, -0.00291529
58.456, -0.00291537
58.457, -0.00291544
58.458, -0.00291551
58.459, -0.00291559
58.46, -0.00291567
58.461, -0.00291574
58.462, -0.00291582
58.463, -0.00291589
58.464, -0.00291597
58.465, -0.00291604
58.466, -0.00291612
58.467, -0.0029162
58.468, -0.00291627
58.469, -0.00291635
58.47, -0.00291643
58.471, -0.00291651
58.472, -0.00291658
58.473, -0.00291666
58.474, -0.00291674
58.475, -0.00291682
58.476, -0.00291689
58.477, -0.00291697
58.478, -0.00291705
58.479, -0.00291713
58.48, -0.00291721
58.481, -0.00291729
58.482, -0.00291737
58.483, -0.00291745
58.484, -0.00291753
58.485, -0.00291761
58.486, -0.00291769
58.487, -0.00291777
58.488, -0.00291785
58.489, -0.00291793
58.49, -0.00291801
58.491, -0.00291809
58.492, -0.00291817
58.493, -0.00291825
58.494, -0.00291833
58.495, -0.00291842
58.496, -0.0029185
58.497, -0.00291858
58.498, -0.00291866
58.499, -0.00291874
58.5, -0.00291882
58.501, -0.00291891
58.502, -0.00291899
58.503, -0.00291907
58.504, -0.00291915
58.505, -0.00291924
58.506, -0.00291932
58.507, -0.0029194
58.508, -0.00291948
58.509, -0.00291957
58.51, -0.00291965
58.511, -0.00291973
58.512, -0.00291982
58.513, -0.0029199
58.514, -0.00291999
58.515, -0.00292007
58.516, -0.00292015
58.517, -0.00292024
58.518, -0.00292032
58.519, -0.00292041
58.52, -0.00292049
58.521, -0.00292058
58.522, -0.00292066
58.523, -0.00292075
58.524, -0.00292083
58.525, -0.00292092
58.526, -0.002921
58.527, -0.00292109
58.528, -0.00292117
58.529, -0.00292126
58.53, -0.00292135
58.531, -0.00292143
58.532, -0.00292152
58.533, -0.00292161
58.534, -0.00292169
58.535, -0.00292178
58.536, -0.00292187
58.537, -0.00292195
58.538, -0.00292204
58.539, -0.00292213
58.54, -0.00292222
58.541, -0.0029223
58.542, -0.00292239
58.543, -0.00292248
58.544, -0.00292257
58.545, -0.00292266
58.546, -0.00292274
58.547, -0.00292283
58.548, -0.00292292
58.549, -0.00292301
58.55, -0.0029231
58.551, -0.00292319
58.552, -0.00292328
58.553, -0.00292337
58.554, -0.00292346
58.555, -0.00292354
58.556, -0.00292363
58.557, -0.00292372
58.558, -0.00292381
58.559, -0.0029239
58.56, -0.00292399
58.561, -0.00292409
58.562, -0.00292418
58.563, -0.00292427
58.564, -0.00292436
58.565, -0.00292445
58.566, -0.00292454
58.567, -0.00292463
58.568, -0.00292472
58.569, -0.00292481
58.57, -0.00292491
58.571, -0.002925
58.572, -0.00292509
58.573, -0.00292518
58.574, -0.00292527
58.575, -0.00292537
58.576, -0.00292546
58.577, -0.00292555
58.578, -0.00292564
58.579, -0.00292574
58.58, -0.00292583
58.581, -0.00292592
58.582, -0.00292602
58.583, -0.00292611
58.584, -0.00292621
58.585, -0.0029263
58.586, -0.00292639
58.587, -0.00292649
58.588, -0.00292658
58.589, -0.00292667
58.59, -0.00292677
58.591, -0.00292686
58.592, -0.00292696
58.593, -0.00292705
58.594, -0.00292715
58.595, -0.00292724
58.596, -0.00292734
58.597, -0.00292743
58.598, -0.00292753
58.599, -0.00292762
58.6, -0.00292772
58.601, -0.00292781
58.602, -0.00292791
58.603, -0.002928
58.604, -0.0029281
58.605, -0.00292819
58.606, -0.00292829
58.607, -0.00292839
58.608, -0.00292848
58.609, -0.00292858
58.61, -0.00292868
58.611, -0.00292877
58.612, -0.00292887
58.613, -0.00292896
58.614, -0.00292906
58.615, -0.00292916
58.616, -0.00292926
58.617, -0.00292935
58.618, -0.00292945
58.619, -0.00292955
58.62, -0.00292964
58.621, -0.00292974
58.622, -0.00292984
58.623, -0.00292994
58.624, -0.00293003
58.625, -0.00293013
58.626, -0.00293023
58.627, -0.00293033
58.628, -0.00293043
58.629, -0.00293053
58.63, -0.00293062
58.631, -0.00293072
58.632, -0.00293082
58.633, -0.00293092
58.634, -0.00293102
58.635, -0.00293112
58.636, -0.00293122
58.637, -0.00293132
58.638, -0.00293141
58.639, -0.00293151
58.64, -0.00293161
58.641, -0.00293171
58.642, -0.00293181
58.643, -0.00293191
58.644, -0.00293201
58.645, -0.00293211
58.646, -0.00293221
58.647, -0.00293231
58.648, -0.00293241
58.649, -0.00293251
58.65, -0.00293261
58.651, -0.00293271
58.652, -0.00293282
58.653, -0.00293292
58.654, -0.00293302
58.655, -0.00293312
58.656, -0.00293322
58.657, -0.00293332
58.658, -0.00293342
58.659, -0.00293352
58.66, -0.00293362
58.661, -0.00293373
58.662, -0.00293383
58.663, -0.00293393
58.664, -0.00293403
58.665, -0.00293413
58.666, -0.00293424
58.667, -0.00293434
58.668, -0.00293444
58.669, -0.00293454
58.67, -0.00293465
58.671, -0.00293475
58.672, -0.00293485
58.673, -0.00293496
58.674, -0.00293506
58.675, -0.00293516
58.676, -0.00293526
58.677, -0.00293537
58.678, -0.00293547
58.679, -0.00293558
58.68, -0.00293568
58.681, -0.00293579
58.682, -0.00293591
58.683, -0.00293602
58.684, -0.00293613
58.685, -0.00293624
58.686, -0.00293634
58.687, -0.00293645
58.688, -0.00293656
58.689, -0.00293667
58.69, -0.00293679
58.691, -0.0029369
58.692, -0.00293702
58.693, -0.00293713
58.694, -0.00293724
58.695, -0.00293736
58.696, -0.00293747
58.697, -0.00293759
58.698, -0.0029377
58.699, -0.00293782
58.7, -0.00293793
58.701, -0.00293805
58.702, -0.00293817
58.703, -0.00293828
58.704, -0.0029384
58.705, -0.00293852
58.706, -0.00293864
58.707, -0.00293876
58.708, -0.00293889
58.709, -0.00293901
58.71, -0.00293913
58.711, -0.00293926
58.712, -0.00293938
58.713, -0.00293951
58.714, -0.00293963
58.715, -0.00293976
58.716, -0.00293989
58.717, -0.00294001
58.718, -0.00294014
58.719, -0.00294027
58.72, -0.0029404
58.721, -0.00294053
58.722, -0.00294066
58.723, -0.00294079
58.724, -0.00294092
58.725, -0.00294106
58.726, -0.00294119
58.727, -0.00294133
58.728, -0.00294146
58.729, -0.0029416
58.73, -0.00294173
58.731, -0.00294187
58.732, -0.00294201
58.733, -0.00294214
58.734, -0.00294228
58.735, -0.00294242
58.736, -0.00294256
58.737, -0.0029427
58.738, -0.00294284
58.739, -0.00294299
58.74, -0.00294313
58.741, -0.00294327
58.742, -0.00294341
58.743, -0.00294356
58.744, -0.0029437
58.745, -0.00294385
58.746, -0.002944
58.747, -0.00294414
58.748, -0.00294429
58.749, -0.00294444
58.75, -0.00294459
58.751, -0.00294474
58.752, -0.00294489
58.753, -0.00294504
58.754, -0.00294519
58.755, -0.00294534
58.756, -0.0029455
58.757, -0.00294565
58.758, -0.0029458
58.759, -0.00294596
58.76, -0.00294611
58.761, -0.00294627
58.762, -0.00294642
58.763, -0.00294658
58.764, -0.00294674
58.765, -0.0029469
58.766, -0.00294706
58.767, -0.00294722
58.768, -0.00294738
58.769, -0.00294754
58.77, -0.0029477
58.771, -0.00294786
58.772, -0.00294803
58.773, -0.00294819
58.774, -0.00294835
58.775, -0.00294852
58.776, -0.00294868
58.777, -0.00294885
58.778, -0.00294902
58.779, -0.00294918
58.78, -0.00294935
58.781, -0.00294952
58.782, -0.00294968
58.783, -0.00294984
58.784, -0.00294999
58.785, -0.00295015
58.786, -0.00295032
58.787, -0.00295048
58.788, -0.00295064
58.789, -0.00295079
58.79, -0.00295095
58.791, -0.0029511
58.792, -0.00295126
58.793, -0.00295141
58.794, -0.00295156
58.795, -0.00295171
58.796, -0.00295186
58.797, -0.00295201
58.798, -0.00295215
58.799, -0.0029523
58.8, -0.00295245
58.801, -0.00295259
58.802, -0.00295274
58.803, -0.00295288
58.804, -0.00295302
58.805, -0.00295316
58.806, -0.0029533
58.807, -0.00295344
58.808, -0.00295357
58.809, -0.00295371
58.81, -0.00295384
58.811, -0.00295397
58.812, -0.0029541
58.813, -0.00295423
58.814, -0.00295436
58.815, -0.00295449
58.816, -0.00295462
58.817, -0.00295474
58.818, -0.00295486
58.819, -0.00295499
58.82, -0.00295511
58.821, -0.00295523
58.822, -0.00295535
58.823, -0.00295546
58.824, -0.00295558
58.825, -0.0029557
58.826, -0.00295581
58.827, -0.00295592
58.828, -0.00295603
58.829, -0.00295615
58.83, -0.00295625
58.831, -0.00295636
58.832, -0.00295647
58.833, -0.00295657
58.834, -0.00295668
58.835, -0.00295678
58.836, -0.00295688
58.837, -0.00295698
58.838, -0.00295708
58.839, -0.00295718
58.84, -0.00295728
58.841, -0.00295737
58.842, -0.00295747
58.843, -0.00295756
58.844, -0.00295765
58.845, -0.00295775
58.846, -0.00295784
58.847, -0.00295792
58.848, -0.00295801
58.849, -0.0029581
58.85, -0.00295818
58.851, -0.00295827
58.852, -0.00295835
58.853, -0.00295843
58.854, -0.00295851
58.855, -0.00295859
58.856, -0.00295867
58.857, -0.00295874
58.858, -0.00295882
58.859, -0.00295889
58.86, -0.00295896
58.861, -0.00295903
58.862, -0.0029591
58.863, -0.00295917
58.864, -0.00295924
58.865, -0.00295931
58.866, -0.00295937
58.867, -0.00295944
58.868, -0.0029595
58.869, -0.00295956
58.87, -0.00295962
58.871, -0.00295968
58.872, -0.00295974
58.873, -0.0029598
58.874, -0.00295985
58.875, -0.00295991
58.876, -0.00295996
58.877, -0.00296001
58.878, -0.00296006
58.879, -0.00296011
58.88, -0.00296016
58.881, -0.00296021
58.882, -0.00296025
58.883, -0.0029603
58.884, -0.00296035
58.885, -0.00296039
58.886, -0.00296044
58.887, -0.00296049
58.888, -0.00296054
58.889, -0.00296059
58.89, -0.00296064
58.891, -0.00296069
58.892, -0.00296074
58.893, -0.00296079
58.894, -0.00296084
58.895, -0.00296089
58.896, -0.00296094
58.897, -0.00296099
58.898, -0.00296104
58.899, -0.00296109
58.9, -0.00296114
58.901, -0.00296119
58.902, -0.00296124
58.903, -0.00296129
58.904, -0.00296135
58.905, -0.0029614
58.906, -0.00296145
58.907, -0.0029615
58.908, -0.00296156
58.909, -0.00296161
58.91, -0.00296166
58.911, -0.00296171
58.912, -0.00296177
58.913, -0.00296182
58.914, -0.00296188
58.915, -0.00296193
58.916, -0.00296198
58.917, -0.00296204
58.918, -0.00296209
58.919, -0.00296215
58.92, -0.0029622
58.921, -0.00296226
58.922, -0.00296232
58.923, -0.00296237
58.924, -0.00296243
58.925, -0.00296248
58.926, -0.00296254
58.927, -0.0029626
58.928, -0.00296266
58.929, -0.00296271
58.93, -0.00296277
58.931, -0.00296283
58.932, -0.00296289
58.933, -0.00296294
58.934, -0.002963
58.935, -0.00296306
58.936, -0.00296312
58.937, -0.00296318
58.938, -0.00296324
58.939, -0.0029633
58.94, -0.00296336
58.941, -0.00296342
58.942, -0.00296348
58.943, -0.00296354
58.944, -0.0029636
58.945, -0.00296366
58.946, -0.00296372
58.947, -0.00296378
58.948, -0.00296384
58.949, -0.0029639
58.95, -0.00296397
58.951, -0.00296403
58.952, -0.00296409
58.953, -0.00296415
58.954, -0.00296421
58.955, -0.00296428
58.956, -0.00296434
58.957, -0.0029644
58.958, -0.00296447
58.959, -0.00296453
58.96, -0.0029646
58.961, -0.00296466
58.962, -0.00296472
58.963, -0.00296479
58.964, -0.00296485
58.965, -0.00296492
58.966, -0.00296498
58.967, -0.00296505
58.968, -0.00296512
58.969, -0.00296518
58.97, -0.00296525
58.971, -0.00296531
58.972, -0.00296538
58.973, -0.00296545
58.974, -0.00296551
58.975, -0.00296558
58.976, -0.00296565
58.977, -0.00296572
58.978, -0.00296578
58.979, -0.00296585
58.98, -0.00296592
58.981, -0.00296599
58.982, -0.00296606
58.983, -0.00296613
58.984, -0.0029662
58.985, -0.00296627
58.986, -0.00296634
58.987, -0.00296641
58.988, -0.00296648
58.989, -0.00296655
58.99, -0.00296662
58.991, -0.00296669
58.992, -0.00296676
58.993, -0.00296683
58.994, -0.0029669
58.995, -0.00296697
58.996, -0.00296704
58.997, -0.00296711
58.998, -0.00296719
58.999, -0.00296726
59, -0.00296733
59.001, -0.0029674
59.002, -0.00296747
59.003, -0.00296755
59.004, -0.00296762
59.005, -0.00296769
59.006, -0.00296776
59.007, -0.00296784
59.008, -0.00296791
59.009, -0.00296798
59.01, -0.00296806
59.011, -0.00296813
59.012, -0.00296821
59.013, -0.00296828
59.014, -0.00296835
59.015, -0.00296843
59.016, -0.0029685
59.017, -0.00296858
59.018, -0.00296865
59.019, -0.00296873
59.02, -0.00296881
59.021, -0.00296888
59.022, -0.00296896
59.023, -0.00296903
59.024, -0.00296911
59.025, -0.00296919
59.026, -0.00296926
59.027, -0.00296934
59.028, -0.00296942
59.029, -0.00296949
59.03, -0.00296957
59.031, -0.00296965
59.032, -0.00296972
59.033, -0.0029698
59.034, -0.00296988
59.035, -0.00296996
59.036, -0.00297004
59.037, -0.00297012
59.038, -0.00297019
59.039, -0.00297027
59.04, -0.00297035
59.041, -0.00297043
59.042, -0.00297051
59.043, -0.00297059
59.044, -0.00297067
59.045, -0.00297075
59.046, -0.00297083
59.047, -0.00297091
59.048, -0.00297099
59.049, -0.00297107
59.05, -0.00297115
59.051, -0.00297123
59.052, -0.00297132
59.053, -0.0029714
59.054, -0.00297148
59.055, -0.00297156
59.056, -0.00297164
59.057, -0.00297172
59.058, -0.00297181
59.059, -0.00297189
59.06, -0.00297197
59.061, -0.00297205
59.062, -0.00297214
59.063, -0.00297222
59.064, -0.0029723
59.065, -0.00297239
59.066, -0.00297247
59.067, -0.00297255
59.068, -0.00297264
59.069, -0.00297272
59.07, -0.00297281
59.071, -0.00297289
59.072, -0.00297298
59.073, -0.00297306
59.074, -0.00297315
59.075, -0.00297323
59.076, -0.00297332
59.077, -0.0029734
59.078, -0.00297349
59.079, -0.00297358
59.08, -0.00297366
59.081, -0.00297375
59.082, -0.00297384
59.083, -0.00297392
59.084, -0.00297401
59.085, -0.0029741
59.086, -0.00297418
59.087, -0.00297427
59.088, -0.00297436
59.089, -0.00297445
59.09, -0.00297453
59.091, -0.00297462
59.092, -0.00297471
59.093, -0.0029748
59.094, -0.00297489
59.095, -0.00297497
59.096, -0.00297506
59.097, -0.00297515
59.098, -0.00297524
59.099, -0.00297533
59.1, -0.00297542
59.101, -0.00297551
59.102, -0.0029756
59.103, -0.00297569
59.104, -0.00297578
59.105, -0.00297586
59.106, -0.00297595
59.107, -0.00297604
59.108, -0.00297613
59.109, -0.00297622
59.11, -0.00297631
59.111, -0.00297641
59.112, -0.0029765
59.113, -0.00297659
59.114, -0.00297668
59.115, -0.00297677
59.116, -0.00297686
59.117, -0.00297695
59.118, -0.00297704
59.119, -0.00297713
59.12, -0.00297723
59.121, -0.00297732
59.122, -0.00297741
59.123, -0.0029775
59.124, -0.00297759
59.125, -0.00297769
59.126, -0.00297778
59.127, -0.00297787
59.128, -0.00297796
59.129, -0.00297806
59.13, -0.00297815
59.131, -0.00297824
59.132, -0.00297834
59.133, -0.00297843
59.134, -0.00297852
59.135, -0.00297862
59.136, -0.00297871
59.137, -0.0029788
59.138, -0.0029789
59.139, -0.00297899
59.14, -0.00297909
59.141, -0.00297918
59.142, -0.00297928
59.143, -0.00297937
59.144, -0.00297947
59.145, -0.00297956
59.146, -0.00297966
59.147, -0.00297975
59.148, -0.00297985
59.149, -0.00297994
59.15, -0.00298004
59.151, -0.00298013
59.152, -0.00298023
59.153, -0.00298033
59.154, -0.00298042
59.155, -0.00298052
59.156, -0.00298061
59.157, -0.00298071
59.158, -0.00298081
59.159, -0.0029809
59.16, -0.002981
59.161, -0.0029811
59.162, -0.0029812
59.163, -0.00298129
59.164, -0.00298139
59.165, -0.00298149
59.166, -0.00298159
59.167, -0.00298169
59.168, -0.00298178
59.169, -0.00298188
59.17, -0.00298198
59.171, -0.00298208
59.172, -0.00298218
59.173, -0.00298228
59.174, -0.00298237
59.175, -0.00298247
59.176, -0.00298257
59.177, -0.00298267
59.178, -0.00298277
59.179, -0.00298287
59.18, -0.00298297
59.181, -0.00298307
59.182, -0.00298317
59.183, -0.00298328
59.184, -0.00298339
59.185, -0.0029835
59.186, -0.00298361
59.187, -0.00298371
59.188, -0.00298381
59.189, -0.00298392
59.19, -0.00298402
59.191, -0.00298413
59.192, -0.00298424
59.193, -0.00298435
59.194, -0.00298446
59.195, -0.00298457
59.196, -0.00298468
59.197, -0.00298479
59.198, -0.0029849
59.199, -0.00298501
59.2, -0.00298513
59.201, -0.00298524
59.202, -0.00298535
59.203, -0.00298546
59.204, -0.00298557
59.205, -0.00298569
59.206, -0.0029858
59.207, -0.00298592
59.208, -0.00298604
59.209, -0.00298616
59.21, -0.00298627
59.211, -0.00298639
59.212, -0.00298651
59.213, -0.00298663
59.214, -0.00298675
59.215, -0.00298688
59.216, -0.002987
59.217, -0.00298712
59.218, -0.00298724
59.219, -0.00298737
59.22, -0.00298749
59.221, -0.00298762
59.222, -0.00298775
59.223, -0.00298787
59.224, -0.002988
59.225, -0.00298813
59.226, -0.00298826
59.227, -0.00298839
59.228, -0.00298851
59.229, -0.00298865
59.23, -0.00298878
59.231, -0.00298891
59.232, -0.00298904
59.233, -0.00298917
59.234, -0.00298931
59.235, -0.00298944
59.236, -0.00298958
59.237, -0.00298971
59.238, -0.00298985
59.239, -0.00298999
59.24, -0.00299013
59.241, -0.00299026
59.242, -0.0029904
59.243, -0.00299054
59.244, -0.00299068
59.245, -0.00299082
59.246, -0.00299097
59.247, -0.00299111
59.248, -0.00299125
59.249, -0.00299139
59.25, -0.00299154
59.251, -0.00299168
59.252, -0.00299183
59.253, -0.00299197
59.254, -0.00299212
59.255, -0.00299227
59.256, -0.00299242
59.257, -0.00299257
59.258, -0.00299272
59.259, -0.00299287
59.26, -0.00299302
59.261, -0.00299317
59.262, -0.00299332
59.263, -0.00299347
59.264, -0.00299362
59.265, -0.00299378
59.266, -0.00299393
59.267, -0.00299409
59.268, -0.00299424
59.269, -0.0029944
59.27, -0.00299456
59.271, -0.00299472
59.272, -0.00299487
59.273, -0.00299503
59.274, -0.00299519
59.275, -0.00299535
59.276, -0.00299551
59.277, -0.00299567
59.278, -0.00299584
59.279, -0.002996
59.28, -0.00299616
59.281, -0.00299633
59.282, -0.00299648
59.283, -0.00299663
59.284, -0.00299679
59.285, -0.00299694
59.286, -0.0029971
59.287, -0.00299726
59.288, -0.00299741
59.289, -0.00299757
59.29, -0.00299772
59.291, -0.00299787
59.292, -0.00299801
59.293, -0.00299816
59.294, -0.0029983
59.295, -0.00299845
59.296, -0.00299859
59.297, -0.00299874
59.298, -0.00299888
59.299, -0.00299902
59.3, -0.00299916
59.301, -0.0029993
59.302, -0.00299944
59.303, -0.00299958
59.304, -0.00299972
59.305, -0.00299985
59.306, -0.00299998
59.307, -0.00300011
59.308, -0.00300024
59.309, -0.00300037
59.31, -0.0030005
59.311, -0.00300063
59.312, -0.00300075
59.313, -0.00300087
59.314, -0.003001
59.315, -0.00300112
59.316, -0.00300124
59.317, -0.00300136
59.318, -0.00300147
59.319, -0.00300159
59.32, -0.00300171
59.321, -0.00300182
59.322, -0.00300193
59.323, -0.00300204
59.324, -0.00300215
59.325, -0.00300226
59.326, -0.00300237
59.327, -0.00300247
59.328, -0.00300258
59.329, -0.00300268
59.33, -0.00300279
59.331, -0.00300289
59.332, -0.00300299
59.333, -0.00300309
59.334, -0.00300318
59.335, -0.00300328
59.336, -0.00300337
59.337, -0.00300347
59.338, -0.00300356
59.339, -0.00300365
59.34, -0.00300374
59.341, -0.00300383
59.342, -0.00300392
59.343, -0.003004
59.344, -0.00300409
59.345, -0.00300417
59.346, -0.00300425
59.347, -0.00300433
59.348, -0.00300441
59.349, -0.00300449
59.35, -0.00300457
59.351, -0.00300465
59.352, -0.00300472
59.353, -0.00300479
59.354, -0.00300487
59.355, -0.00300494
59.356, -0.00300501
59.357, -0.00300507
59.358, -0.00300514
59.359, -0.00300521
59.36, -0.00300527
59.361, -0.00300534
59.362, -0.0030054
59.363, -0.00300546
59.364, -0.00300552
59.365, -0.00300558
59.366, -0.00300563
59.367, -0.00300569
59.368, -0.00300574
59.369, -0.0030058
59.37, -0.00300585
59.371, -0.0030059
59.372, -0.00300595
59.373, -0.003006
59.374, -0.00300604
59.375, -0.00300609
59.376, -0.00300613
59.377, -0.00300618
59.378, -0.00300622
59.379, -0.00300626
59.38, -0.0030063
59.381, -0.00300634
59.382, -0.00300637
59.383, -0.00300641
59.384, -0.00300645
59.385, -0.00300649
59.386, -0.00300653
59.387, -0.00300657
59.388, -0.00300661
59.389, -0.00300665
59.39, -0.00300669
59.391, -0.00300673
59.392, -0.00300677
59.393, -0.00300681
59.394, -0.00300685
59.395, -0.00300689
59.396, -0.00300693
59.397, -0.00300697
59.398, -0.00300701
59.399, -0.00300705
59.4, -0.00300709
59.401, -0.00300713
59.402, -0.00300717
59.403, -0.00300722
59.404, -0.00300726
59.405, -0.0030073
59.406, -0.00300734
59.407, -0.00300739
59.408, -0.00300743
59.409, -0.00300747
59.41, -0.00300752
59.411, -0.00300756
59.412, -0.0030076
59.413, -0.00300765
59.414, -0.00300769
59.415, -0.00300774
59.416, -0.00300778
59.417, -0.00300782
59.418, -0.00300787
59.419, -0.00300791
59.42, -0.00300796
59.421, -0.00300801
59.422, -0.00300805
59.423, -0.0030081
59.424, -0.00300814
59.425, -0.00300819
59.426, -0.00300823
59.427, -0.00300828
59.428, -0.00300833
59.429, -0.00300837
59.43, -0.00300842
59.431, -0.00300847
59.432, -0.00300852
59.433, -0.00300856
59.434, -0.00300861
59.435, -0.00300866
59.436, -0.00300871
59.437, -0.00300876
59.438, -0.0030088
59.439, -0.00300885
59.44, -0.0030089
59.441, -0.00300895
59.442, -0.003009
59.443, -0.00300905
59.444, -0.0030091
59.445, -0.00300915
59.446, -0.0030092
59.447, -0.00300925
59.448, -0.0030093
59.449, -0.00300935
59.45, -0.0030094
59.451, -0.00300945
59.452, -0.0030095
59.453, -0.00300956
59.454, -0.00300961
59.455, -0.00300966
59.456, -0.00300971
59.457, -0.00300976
59.458, -0.00300981
59.459, -0.00300987
59.46, -0.00300992
59.461, -0.00300997
59.462, -0.00301003
59.463, -0.00301008
59.464, -0.00301013
59.465, -0.00301019
59.466, -0.00301024
59.467, -0.00301029
59.468, -0.00301035
59.469, -0.0030104
59.47, -0.00301046
59.471, -0.00301051
59.472, -0.00301057
59.473, -0.00301062
59.474, -0.00301068
59.475, -0.00301073
59.476, -0.00301079
59.477, -0.00301084
59.478, -0.0030109
59.479, -0.00301096
59.48, -0.00301101
59.481, -0.00301107
59.482, -0.00301113
59.483, -0.00301118
59.484, -0.00301124
59.485, -0.0030113
59.486, -0.00301136
59.487, -0.00301141
59.488, -0.00301147
59.489, -0.00301153
59.49, -0.00301159
59.491, -0.00301165
59.492, -0.00301171
59.493, -0.00301177
59.494, -0.00301183
59.495, -0.00301189
59.496, -0.00301195
59.497, -0.00301201
59.498, -0.00301207
59.499, -0.00301213
59.5, -0.00301219
59.501, -0.00301225
59.502, -0.00301231
59.503, -0.00301237
59.504, -0.00301243
59.505, -0.00301249
59.506, -0.00301255
59.507, -0.00301262
59.508, -0.00301268
59.509, -0.00301274
59.51, -0.0030128
59.511, -0.00301287
59.512, -0.00301293
59.513, -0.00301299
59.514, -0.00301306
59.515, -0.00301312
59.516, -0.00301318
59.517, -0.00301325
59.518, -0.00301331
59.519, -0.00301338
59.52, -0.00301344
59.521, -0.00301351
59.522, -0.00301357
59.523, -0.00301364
59.524, -0.0030137
59.525, -0.00301377
59.526, -0.00301384
59.527, -0.0030139
59.528, -0.00301397
59.529, -0.00301403
59.53, -0.0030141
59.531, -0.00301417
59.532, -0.00301424
59.533, -0.0030143
59.534, -0.00301437
59.535, -0.00301444
59.536, -0.00301451
59.537, -0.00301458
59.538, -0.00301464
59.539, -0.00301471
59.54, -0.00301478
59.541, -0.00301485
59.542, -0.00301492
59.543, -0.00301499
59.544, -0.00301506
59.545, -0.00301513
59.546, -0.0030152
59.547, -0.00301527
59.548, -0.00301534
59.549, -0.00301541
59.55, -0.00301548
59.551, -0.00301555
59.552, -0.00301562
59.553, -0.0030157
59.554, -0.00301577
59.555, -0.00301584
59.556, -0.00301591
59.557, -0.00301599
59.558, -0.00301606
59.559, -0.00301613
59.56, -0.0030162
59.561, -0.00301628
59.562, -0.00301635
59.563, -0.00301642
59.564, -0.0030165
59.565, -0.00301657
59.566, -0.00301665
59.567, -0.00301672
59.568, -0.0030168
59.569, -0.00301687
59.57, -0.00301695
59.571, -0.00301702
59.572, -0.0030171
59.573, -0.00301717
59.574, -0.00301725
59.575, -0.00301733
59.576, -0.0030174
59.577, -0.00301748
59.578, -0.00301756
59.579, -0.00301763
59.58, -0.00301771
59.581, -0.00301779
59.582, -0.00301787
59.583, -0.00301795
59.584, -0.00301802
59.585, -0.0030181
59.586, -0.00301818
59.587, -0.00301826
59.588, -0.00301834
59.589, -0.00301841
59.59, -0.00301849
59.591, -0.00301857
59.592, -0.00301865
59.593, -0.00301873
59.594, -0.00301881
59.595, -0.00301889
59.596, -0.00301897
59.597, -0.00301905
59.598, -0.00301913
59.599, -0.00301921
59.6, -0.00301929
59.601, -0.00301937
59.602, -0.00301945
59.603, -0.00301953
59.604, -0.00301962
59.605, -0.0030197
59.606, -0.00301978
59.607, -0.00301986
59.608, -0.00301994
